,Unnamed: 0,bodyId,type,class,subclass,hemilineage,size,predictedNt,predictedNtProb,ntAcetylcholineProb,ntGabaProb,ntGlutamateProb,somaSide,motor module,step contribution
3831,3831,37290,DNxn112,descending neuron,xn,,116194655,acetylcholine,0.8957475423812866,0.8957475423812866,0.0310983825474977,0.0647616609930992,,,
3832,3832,37405,DNg77,descending neuron,it,,94783004,acetylcholine,0.945006251335144,0.945006251335144,0.0197427123785018,0.0314323417842388,,,
3833,3833,37429,IN13B072,intrinsic neuron,CR,13B,469524307,gaba,0.7081466317176819,0.0030966473277658,0.7081466317176819,0.2796429395675659,LHS,,
3834,3834,37443,IN09A096,intrinsic neuron,IR,09A,209152628,gaba,0.9039819240570068,0.0047523565590381,0.9039819240570068,0.0739841684699058,RHS,,
3835,3835,37452,DNxn144,descending neuron,xn,,94805619,acetylcholine,0.9007741212844848,0.9007741212844848,0.0437537990510463,0.0505314841866493,,,
3836,3836,37559,IN03A085,intrinsic neuron,IR,03A,366733362,acetylcholine,0.5356792211532593,0.4906013309955597,0.0727612450718879,0.4279021024703979,LHS,,
3837,3837,37628,IN19A132,intrinsic neuron,IR,19A,201711398,gaba,0.5381699204444885,0.0319554023444652,0.4702497124671936,0.4063687920570373,RHS,,
3838,3838,37651,DNit006,descending neuron,it,,93278732,gaba,0.9371867775917052,0.0024665561504662,0.9371867775917052,0.0569977834820747,,,
3839,3839,37671,IN08A036,intrinsic neuron,IR,08A,431936791,glutamate,0.8369134068489075,0.0296903010457754,0.1161165982484817,0.8369134068489075,RHS,,
3840,3840,37675,DNxn109,descending neuron,xn,,96493127,acetylcholine,0.9280032515525818,0.9280032515525818,0.0230552703142166,0.0416821353137493,,,
3841,3841,37692,IN13A061,intrinsic neuron,IR,13A,523726474,gaba,0.8206576108932495,0.0031587881967425,0.8206576108932495,0.17001374065876,LHS,,
3842,3842,37700,DNnt011,descending neuron,nt,,92842454,gaba,0.6776567101478577,0.0084928758442401,0.6776567101478577,0.3038147091865539,,,
3843,3843,37712,DNnt011,descending neuron,nt,,93919121,gaba,0.6081891655921936,0.0100360540673136,0.6081891655921936,0.3691561818122864,,,
3844,3844,37795,IN13A061,intrinsic neuron,IR,13A,361011354,glutamate,0.6841794848442078,0.0047454806044697,0.2961320579051971,0.6861358880996704,RHS,,
3845,3845,37799,DNg10,descending neuron,nt,,89428479,gaba,0.9028839468955994,0.0052640554495155,0.9028839468955994,0.0892884880304336,,,
3846,3846,37852,DNg53,descending neuron,nt,,150561356,acetylcholine,0.929348886013031,0.929348886013031,0.0237840805202722,0.0395223908126354,,,
3847,3847,37876,DNnt010,descending neuron,nt,,102860063,gaba,0.9744833707809448,0.0025174191687256,0.9744833707809448,0.0216401629149913,,,
3848,3848,37881,DNnt007,descending neuron,nt,,98067378,acetylcholine,0.8870666027069092,0.8870666027069092,0.0231181103736162,0.0822672992944717,,,
3849,3849,37992,DNg67,descending neuron,xl,,176547718,acetylcholine,0.8785679340362549,0.8785679340362549,0.0356627479195594,0.0749796628952026,,,
3850,3850,37997,DNnt011,descending neuron,nt,,90018729,gaba,0.7413977384567261,0.0182633940130472,0.7413977384567261,0.2260749787092209,,,
3851,3851,38071,IN04B100,intrinsic neuron,IR,04B,217267775,glutamate,0.66469407081604,0.1120887696743011,0.1986005902290344,0.6540807485580444,LHS,,
3852,3852,38116,SNta32,sensory neuron,mechanosensory bristle,,95405567,acetylcholine,0.6554391384124756,0.6554391384124756,0.0960754379630088,0.2374127358198166,,,
3853,3853,38128,DNut036,descending neuron,ut,,90807353,acetylcholine,0.9750440716743468,0.9750440716743468,0.0105555253103375,0.0128710344433784,,,
3854,3854,38167,DNxn109,descending neuron,xn,,133168641,acetylcholine,0.879000186920166,0.879000186920166,0.0273458883166313,0.0702476575970649,,,
3855,3855,38194,IN01B028,intrinsic neuron,IR,01B,483569460,gaba,0.6798485517501831,0.0028787050396203,0.6798485517501831,0.3129104971885681,RHS,,
3856,3856,38208,IN13A071,intrinsic neuron,IR,13A,222590986,glutamate,0.5451416373252869,0.0088725928217172,0.4197762608528137,0.5451416373252869,LHS,,
3857,3857,38222,IN21A049,intrinsic neuron,IR,21A,253439017,glutamate,0.8209452033042908,0.0337052047252655,0.1265451610088348,0.822705864906311,RHS,,
3858,3858,38263,DNxn139,descending neuron,xn,,90606319,acetylcholine,0.925818681716919,0.925818681716919,0.0082342708483338,0.0633257925510406,,,
3859,3859,38325,IN04B067,intrinsic neuron,BR,04B,649864190,acetylcholine,0.9115675687789916,0.91294127702713,0.0242210309952497,0.0601467229425907,RHS,,
3860,3860,38393,DNxn108,descending neuron,xn,,93221846,acetylcholine,0.4399689733982086,0.4399689733982086,0.1727863252162933,0.3638903498649597,,,
3861,3861,38483,DNnt007,descending neuron,nt,,93013958,acetylcholine,0.8981752991676331,0.8981752991676331,0.0193766728043556,0.0711690187454223,,,
3862,3862,38541,AN19B051,ascending neuron,BA,19B,914034529,acetylcholine,0.8968192338943481,0.8968192338943481,0.0400163978338241,0.0572671256959438,LHS,,
3863,3863,38587,DNg12,descending neuron,fl,,105296507,acetylcholine,0.9743191003799438,0.9743191003799438,0.0070558926090598,0.0170498229563236,,,
3864,3864,38629,DNg10,descending neuron,nt,,90775492,gaba,0.9611579179763794,0.0075652934610843,0.9611579179763794,0.0302367489784955,,,
3865,3865,38657,IN19A132,intrinsic neuron,IR,19A,205677918,gaba,0.655919075012207,0.1037582755088806,0.6152332425117493,0.2410896569490432,LHS,,
3866,3866,38770,DNnt009,descending neuron,nt,,92935954,acetylcholine,0.858978807926178,0.858978807926178,0.0156624801456928,0.1210583746433258,,,
3867,3867,38785,DNut042,descending neuron,ut,,170974992,acetylcholine,0.762860894203186,0.762860894203186,0.1878582239151001,0.0331957787275314,,,
3868,3868,38977,DNxl066,descending neuron,xl,,423992013,acetylcholine,0.8738359808921814,0.8738359808921814,0.0148428408429026,0.1071761474013328,,,
3869,3869,38996,SNxxxx,sensory neuron,,,131201586,glutamate,0.806265115737915,0.0635791718959808,0.0570901036262512,0.8196213841438293,,,
3870,3870,38997,DNut046,descending neuron,ut,,140419554,acetylcholine,0.898016095161438,0.898016095161438,0.0730309262871742,0.0185130834579467,,,
3871,3871,39001,DNxn109,descending neuron,xn,,126707879,acetylcholine,0.9362414479255676,0.9362414479255676,0.0127764353528618,0.0382224582135677,,,
3872,3872,39006,DNg67,descending neuron,xl,,210172086,acetylcholine,0.9380823373794556,0.9380823373794556,0.0270992591977119,0.0316671878099441,,,
3873,3873,39045,DNg10,descending neuron,nt,,86305888,gaba,0.8844482898712158,0.0191874522715806,0.8844482898712158,0.0947668850421905,,,
3874,3874,39124,SNta29,sensory neuron,mechanosensory bristle,,81551260,acetylcholine,0.7548938393592834,0.7548938393592834,0.0316185615956783,0.193742349743843,,,
3875,3875,39158,DNxn144,descending neuron,xn,,84760174,acetylcholine,0.9580248594284058,0.9580248594284058,0.0118025001138448,0.0261709354817867,,,
3876,3876,39216,DNfl016,descending neuron,fl,,144625967,gaba,0.5763721466064453,0.0102174105122685,0.5763721466064453,0.3846575915813446,,,
3877,3877,39256,DNit007,descending neuron,it,,86485539,glutamate,0.5488670468330383,0.0080317454412579,0.438636839389801,0.5488670468330383,,,
3878,3878,39379,DNxn109,descending neuron,xn,,125726372,acetylcholine,0.8655016422271729,0.8655016422271729,0.0922121554613113,0.0333628840744495,,,
3879,3879,39475,DNxn137,descending neuron,xn,,128307552,acetylcholine,0.9464063048362732,0.9464063048362732,0.0048923436552286,0.047514408826828,,,
3880,3880,39554,DNnt007,descending neuron,nt,,83370751,acetylcholine,0.8213156461715698,0.8213156461715698,0.0469446517527103,0.1256133913993835,,,
3881,3881,39586,IN19A098,intrinsic neuron,BR,19A,344454583,gaba,0.8588753342628479,0.0199622623622417,0.8607262969017029,0.1003777012228965,RHS,,
3882,3882,39630,IN19A122,intrinsic neuron,IR,19A,245445168,gaba,0.5929439067840576,0.055265087634325,0.6267361640930176,0.2218506038188934,LHS,,
3883,3883,39664,DNg10,descending neuron,nt,,82648535,gaba,0.9209432601928712,0.0116297919303178,0.9209432601928712,0.0530722513794899,,,
3884,3884,39705,DNg10,descending neuron,nt,,82510400,gaba,0.9173063635826112,0.0019461901392787,0.9173063635826112,0.0773416757583618,,,
3885,3885,39724,DNg83,descending neuron,fl,,83163074,gaba,0.7554126977920532,0.0090753035619854,0.7554126977920532,0.2246274650096893,,,
3886,3886,39733,IN13B097,intrinsic neuron,CR,13B,267737675,gaba,0.7814132571220398,0.0250398349016904,0.7814132571220398,0.1838965415954589,LHS,,
3887,3887,39751,DNut042,descending neuron,ut,,114835880,acetylcholine,0.968620538711548,0.968620538711548,0.0104390187188982,0.0181970223784446,,,
3888,3888,39795,IN13B098,intrinsic neuron,CR,13B,270702862,gaba,0.827016294002533,0.010158022865653,0.827016294002533,0.1614884436130523,LHS,,
3889,3889,39885,DNg10,descending neuron,nt,,81474408,gaba,0.9447296857833862,0.0083325188606977,0.9447296857833862,0.0430303886532783,,,
3890,3890,39951,IN19A122,intrinsic neuron,IR,19A,213437834,glutamate,0.3232729136943817,0.0802497267723083,0.3232729136943817,0.2756189405918121,RHS,,
3891,3891,39954,IN19A117,intrinsic neuron,II,19A,329565212,gaba,0.8379961848258972,0.0197288747876882,0.8379961848258972,0.1223939657211303,LHS,,
3892,3892,39959,DNg18,descending neuron,ut,,84435536,gaba,0.6870079636573792,0.0028025510255247,0.6870079636573792,0.3048833310604095,,,
3893,3893,40045,IN21A081,intrinsic neuron,IR,21A,246326329,glutamate,0.8445402979850769,0.0313733331859111,0.1164001077413559,0.8445402979850769,LHS,,
3894,3894,40070,DNxn139,descending neuron,xn,,81082684,acetylcholine,0.9268201589584352,0.9268201589584352,0.0068318806588649,0.0605579987168312,,,
3895,3895,40109,DNxn144,descending neuron,xn,,81111360,acetylcholine,0.938502073287964,0.938502073287964,0.0114850588142871,0.0415481440722942,,,
3896,3896,40121,IN09A072,intrinsic neuron,IR,09A,323756401,gaba,0.9360251426696776,0.0049103405326604,0.9360251426696776,0.0521682761609554,LHS,,
3897,3897,40169,IN19A136,intrinsic neuron,IR,19A,161403960,glutamate,0.9740715622901917,0.0550847090780735,0.3110737204551697,0.2944657206535339,RHS,,
3898,3898,40234,DNut036,descending neuron,ut,,79286874,acetylcholine,0.9434882402420044,0.9434882402420044,0.0167960934340953,0.0373684577643871,,,
3899,3899,40252,DNxn144,descending neuron,xn,,79177142,acetylcholine,0.9286176562309264,0.9286176562309264,0.0106532108038663,0.0445946939289569,,,
3900,3900,40338,DNg12,descending neuron,fl,,106166065,acetylcholine,0.9108244776725768,0.9108244776725768,0.0131300119683146,0.0737431049346923,,,
3901,3901,40386,DNg10,descending neuron,nt,,78397316,gaba,0.9072222709655762,0.0049870936200022,0.9072222709655762,0.0851121395826339,,,
3902,3902,40420,DNfl014,descending neuron,fl,,122094510,acetylcholine,0.9620720744132996,0.9620720744132996,0.0054479832760989,0.0310188718140125,,,
3903,3903,40430,DNg10,descending neuron,nt,,78155849,gaba,0.9084331393241882,0.0027586913201957,0.9084331393241882,0.0876085758209228,,,
3904,3904,40501,DNxn109,descending neuron,xn,,76777254,acetylcholine,0.9417375922203064,0.9417375922203064,0.0210833363234996,0.0335591621696949,,,
3905,3905,40560,IN07B065,intrinsic neuron,BI,07B,498871854,acetylcholine,0.8663045763969421,0.8663045763969421,0.0269515663385391,0.1009197905659675,LHS,,
3906,3906,40659,IN19A082,intrinsic neuron,BR,19A,488732451,gaba,0.8169218301773071,0.0094727491959929,0.8169218301773071,0.1429995447397232,RHS,,
3907,3907,40712,DNnt007,descending neuron,nt,,76658751,acetylcholine,0.7683345079421997,0.7683345079421997,0.0440869070589542,0.163013145327568,,,
3908,3908,40730,SNta28,sensory neuron,mechanosensory bristle,,74503853,acetylcholine,0.6801955103874207,0.6801955103874207,0.0295060332864522,0.2392650842666626,,,
3909,3909,40746,SNtaxx,sensory neuron,,,77261506,acetylcholine,0.8036095499992371,0.8036095499992371,0.0314837433397769,0.1477701514959335,,,
3910,3910,40879,IN21A097,intrinsic neuron,IR,21A,271697918,glutamate,0.635565996170044,0.0796529501676559,0.2483457624912262,0.635565996170044,RHS,,
3911,3911,40943,DNxn105,descending neuron,xn,,75461571,acetylcholine,0.9089863896369934,0.9089863896369934,0.0386393181979656,0.0459522232413291,,,
3912,3912,40948,DNnt011,descending neuron,nt,,74810394,gaba,0.81564861536026,0.0217259991914033,0.81564861536026,0.1601829528808593,,,
3913,3913,41018,DNxn116,descending neuron,xn,,75063457,acetylcholine,0.8673495054244995,0.8673495054244995,0.0963933616876602,0.0193067677319049,,,
3914,3914,41075,IN01A083,intrinsic neuron,BR,01A,320244192,acetylcholine,0.9860242009162904,0.9860242009162904,0.0016082047950476,0.0116148563101887,RHS,,
3915,3915,41125,DNxn139,descending neuron,xn,,81720188,acetylcholine,0.8545299768447876,0.8545299768447876,0.0198039449751377,0.1211412847042083,,,
3916,3916,41150,SNta38,sensory neuron,mechanosensory bristle,,74538478,acetylcholine,0.677126944065094,0.677126944065094,0.0510153211653232,0.2569140791893005,,,
3917,3917,41205,DNxn128,descending neuron,xn,,139253259,acetylcholine,0.8438312411308289,0.8438312411308289,0.055469986051321,0.0892013758420944,,,
3918,3918,41239,DNg07,descending neuron,xn,,79642354,acetylcholine,0.9583204984664916,0.9583204984664916,0.0078887259587645,0.0301100518554449,,,
3919,3919,41249,IN13A061,intrinsic neuron,II,13A,413304407,gaba,0.4097752273082733,0.0055616935715079,0.6111535429954529,0.3740200996398926,RHS,,
3920,3920,41261,DNxn109,descending neuron,xn,,79410193,acetylcholine,0.8798695802688599,0.8798695802688599,0.0756300762295723,0.0352932773530483,,,
3921,3921,41285,DNg10,descending neuron,nt,,73577920,gaba,0.8235160112380981,0.0112843150272965,0.8235160112380981,0.1576117873191833,,,
3922,3922,41301,IN19A133,intrinsic neuron,IR,19A,129913369,glutamate,0.6549171805381775,0.0291703902184963,0.253683865070343,0.6367267370223999,LHS,,
3923,3923,41336,DNut046,descending neuron,ut,,161850593,acetylcholine,0.9007214903831482,0.9007214903831482,0.0665939003229141,0.0215157140046358,,,
3924,3924,41384,DNg10,descending neuron,nt,,71720474,gaba,0.8728095293045044,0.002105499850586,0.8728095293045044,0.1242354959249496,,,
3925,3925,41387,DNg10,descending neuron,nt,,74411525,gaba,0.926633596420288,0.0162240639328956,0.926633596420288,0.0555186681449413,,,
3926,3926,41420,DNht001,descending neuron,ht,,96941501,acetylcholine,0.8850809335708618,0.8850809335708618,0.0519677698612213,0.0565816946327686,,,
3927,3927,41456,DNit004,descending neuron,it,,82032838,gaba,0.799421489238739,0.0155750606209039,0.799421489238739,0.1830460876226425,,,
3928,3928,41481,SNta38,sensory neuron,mechanosensory bristle,,73867975,acetylcholine,0.6142744421958923,0.6142744421958923,0.0637636482715606,0.3065672814846039,,,
3929,3929,41566,IN23B072,intrinsic neuron,BI,23B,312047610,acetylcholine,0.8338627219200134,0.8389407992362976,0.0439026281237602,0.1052699536085128,LHS,,
3930,3930,41622,IN21A100,intrinsic neuron,IR,21A,326076416,glutamate,0.6703090071678162,0.1756899803876876,0.1386419832706451,0.6748063564300537,RHS,,
3931,3931,41705,IN21A084,intrinsic neuron,BI,21A,293448378,glutamate,0.7761635780334473,0.0286748874932527,0.1788780987262725,0.7761635780334473,RHS,,
3932,3932,41708,GFC4,intrinsic neuron,BI,11A,322158008,acetylcholine,0.4885695874691009,0.4885695874691009,0.1030023321509361,0.3845529854297638,RHS,,
3933,3933,41739,DNfl013,descending neuron,fl,,112860213,acetylcholine,0.818698525428772,0.818698525428772,0.0787624642252922,0.0781802833080291,,,
3934,3934,41766,DNxn116,descending neuron,xn,,86933606,acetylcholine,0.9552311897277832,0.9552311897277832,0.0179917309433221,0.0072084465064108,,,
3935,3935,41773,DNxn139,descending neuron,xn,,89463639,acetylcholine,0.9687269926071168,0.9687269926071168,0.0017644942272454,0.0278591942042112,,,
3936,3936,41871,SNta41,sensory neuron,mechanosensory bristle,,70421608,acetylcholine,0.5499969720840454,0.5499969720840454,0.0480239577591419,0.3576339185237884,,,
3937,3937,41883,IN19A114,intrinsic neuron,IR,19A,143127946,glutamate,0.4137517809867859,0.0527166873216629,0.1696000397205352,0.4137517809867859,RHS,,
3938,3938,41933,Tr flexor MN,motor neuron,fl,24B.25B,862972153,glutamate,0.4566786885261535,0.1016140356659889,0.163370743393898,0.4694621860980987,RHS,femur/tr flex,stance
3939,3939,42075,DNxn109,descending neuron,xn,,117777889,acetylcholine,0.9456720352172852,0.9456720352172852,0.0139458505436778,0.0359416641294956,,,
3940,3940,42077,DNut046,descending neuron,ut,,115519311,acetylcholine,0.9262214303016664,0.9262214303016664,0.0346881002187728,0.0313168950378894,,,
3941,3941,42121,IN14A110,intrinsic neuron,CR,14A,204118456,glutamate,0.9745611548423768,0.0092931976541876,0.0158367920666933,0.9745611548423768,RHS,,
3942,3942,42128,DNnt011,descending neuron,nt,,69700617,gaba,0.6787636280059814,0.0293784104287624,0.6787636280059814,0.2874340415000915,,,
3943,3943,42130,DNxn116,descending neuron,xn,,80646378,acetylcholine,0.9538514614105223,0.9579894542694092,0.0168062001466751,0.0172028914093971,,,
3944,3944,42161,DNxn115,descending neuron,xn,,70672241,acetylcholine,0.9832168817520142,0.9832168817520142,0.0046587050892412,0.0096637420356273,,,
3945,3945,42164,GFC4,intrinsic neuron,BI,11A,320663026,acetylcholine,0.5138664245605469,0.5185325741767883,0.0729938745498657,0.3938917219638824,RHS,,
3946,3946,42192,DNxn115,descending neuron,xn,,68583612,acetylcholine,0.9084341526031494,0.9084341526031494,0.0630813017487526,0.0220706779509782,,,
3947,3947,42235,DNg10,descending neuron,nt,,69547455,gaba,0.8079745173454285,0.0111382268369197,0.8079745173454285,0.1707648783922195,,,
3948,3948,42273,DNxn109,descending neuron,xn,,70176588,acetylcholine,0.9160140752792358,0.9160140752792358,0.0163727700710296,0.0482677333056926,,,
3949,3949,42278,DNut046,descending neuron,ut,,156069079,acetylcholine,0.9104204177856444,0.9104204177856444,0.0609256997704505,0.0206828210502862,,,
3950,3950,42298,IN13B065,intrinsic neuron,CR,13B,194386393,glutamate,0.7726200819015503,0.0051118447445333,0.203016459941864,0.7712735533714294,RHS,,
3951,3951,42302,SNta41,sensory neuron,mechanosensory bristle,,68107418,acetylcholine,0.5733932256698608,0.5733932256698608,0.0459688156843185,0.3638761341571808,,,
3952,3952,42318,SNta44,sensory neuron,mechanosensory bristle,,67973099,acetylcholine,0.7733644843101501,0.7733644843101501,0.0337884724140167,0.1685729026794433,,,
3953,3953,42341,SNta41,sensory neuron,mechanosensory bristle,,67890221,acetylcholine,0.7545410990715027,0.7545410990715027,0.0382547602057457,0.1842866390943527,,,
3954,3954,42376,IN20A.22A071,intrinsic neuron,IR,20A.22A,286429946,acetylcholine,0.7981031537055969,0.7981031537055969,0.0296338163316249,0.1620338261127472,RHS,,
3955,3955,42476,IN19A103,intrinsic neuron,BR,19A,376221596,gaba,0.783298134803772,0.0653908997774124,0.8211632370948792,0.0675043836236,RHS,,
3956,3956,42595,SNta20,sensory neuron,mechanosensory bristle,,69213823,glutamate,0.576205849647522,0.2867361903190613,0.0688785016536712,0.576205849647522,,,
3957,3957,42609,DNg10,descending neuron,nt,,67446619,gaba,0.6871912479400635,0.0058932416141033,0.6871912479400635,0.2840072512626648,,,
3958,3958,42673,DNxn116,descending neuron,xn,,100636120,acetylcholine,0.8642987608909607,0.8642987608909607,0.107019804418087,0.014623855240643,,,
3959,3959,42680,IN19A107,intrinsic neuron,BR,19A,447138138,gaba,0.8573651313781738,0.0295657142996788,0.8457066416740417,0.0866366028785705,LHS,,
3960,3960,42716,DNxn109,descending neuron,xn,,90553850,acetylcholine,0.9496197700500488,0.9496197700500488,0.0117340311408042,0.0311489701271057,,,
3961,3961,42776,SNta44,sensory neuron,mechanosensory bristle,,46681382,glutamate,0.5242713093757629,0.379183679819107,0.0693932473659515,0.5242713093757629,,,
3962,3962,42819,AN27X004,ascending neuron,BA,27X,3796412796,glutamate,0.3977742195129394,0.1753398776054382,0.391112357378006,0.3567795157432556,LHS,,
3963,3963,42930,DNut046,descending neuron,ut,,151358047,acetylcholine,0.8953831195831299,0.8953831195831299,0.0654881298542022,0.031164513900876,,,
3964,3964,42957,SNta41,sensory neuron,mechanosensory bristle,,77593488,acetylcholine,0.6332451105117798,0.6332451105117798,0.0710316002368927,0.2624795734882355,,,
3965,3965,42987,DNg10,descending neuron,nt,,62954503,gaba,0.6764962077140808,0.0035755415447056,0.6764962077140808,0.3065894544124603,,,
3966,3966,43010,SNta44,sensory neuron,mechanosensory bristle,,64540359,acetylcholine,0.7596904039382935,0.7596904039382935,0.0432449430227279,0.1755508929491043,,,
3967,3967,43011,DNut036,descending neuron,ut,,63654426,acetylcholine,0.9668631553649902,0.9668631553649902,0.0064362692646682,0.0248210504651069,,,
3968,3968,43094,IN21A100,intrinsic neuron,IR,21A,150270947,glutamate,0.6875624656677246,0.0454381443560123,0.1860801130533218,0.6875624656677246,RHS,,
3969,3969,43111,SNta38,sensory neuron,mechanosensory bristle,,80736416,acetylcholine,0.725583553314209,0.725583553314209,0.0436213798820972,0.2130632847547531,,,
3970,3970,43123,SNta38,sensory neuron,mechanosensory bristle,,65592478,glutamate,0.4755240380764007,0.4755240380764007,0.0593944117426872,0.4404868483543396,,,
3971,3971,43161,IN14A123,intrinsic neuron,CR,14A,170840629,glutamate,0.9836138486862184,0.0033378119114786,0.0122855156660079,0.9836138486862184,LHS,,
3972,3972,43194,IN14A110,intrinsic neuron,CR,14A,195428004,glutamate,0.9328755140304564,0.0135567961260676,0.0517113916575908,0.9328755140304564,RHS,,
3973,3973,43234,DNg10,descending neuron,nt,,61368328,gaba,0.9224777221679688,0.019953466951847,0.9224777221679688,0.0497994609177112,,,
3974,3974,43362,DNxn115,descending neuron,xn,,61770505,acetylcholine,0.929931640625,0.929931640625,0.0423799939453601,0.0206591058522462,,,
3975,3975,43430,DNg10,descending neuron,nt,,66132153,gaba,0.8004332184791565,0.0033097378909587,0.8004332184791565,0.1948674768209457,,,
3976,3976,43562,IN13A056,intrinsic neuron,IR,13A,475258491,glutamate,0.6438597440719604,0.0170625317841768,0.3252117335796356,0.6438597440719604,RHS,,
3977,3977,43602,SNxxxx,sensory neuron,,,60887129,acetylcholine,0.5839980840682983,0.5839980840682983,0.0632907822728157,0.3465903997421264,,,
3978,3978,43616,DNxn116,descending neuron,xn,,89991923,acetylcholine,0.9342558979988098,0.9342558979988098,0.0384762063622474,0.018873056396842,,,
3979,3979,43661,SNta44,sensory neuron,mechanosensory bristle,,66307573,acetylcholine,0.7063607573509216,0.7063607573509216,0.0472428947687149,0.2297318130731582,,,
3980,3980,43694,IN19A117,intrinsic neuron,IR,19A,139995592,gaba,0.7708539366722107,0.0182661730796098,0.7708539366722107,0.1841478049755096,LHS,,
3981,3981,43700,SNta41,sensory neuron,mechanosensory bristle,,76362012,glutamate,0.7896227240562439,0.0542326644062995,0.0406815595924854,0.8034337162971497,,,
3982,3982,43728,DNut046,descending neuron,ut,,105667928,acetylcholine,0.903659462928772,0.903659462928772,0.0569463372230529,0.0218626074492931,,,
3983,3983,43758,GFC4,intrinsic neuron,BI,11A,285948783,acetylcholine,0.5175653100013733,0.5197736620903015,0.0539344809949398,0.4139550328254699,LHS,,
3984,3984,43778,DNg10,descending neuron,nt,,59946474,gaba,0.6015819311141968,0.0026298875454813,0.6015819311141968,0.3933672904968261,,,
3985,3985,43795,DNut034,descending neuron,ut,,59858652,acetylcholine,0.921963632106781,0.921963632106781,0.0156051432713866,0.0588484555482864,,,
3986,3986,43797,SNxxxx,sensory neuron,,,23611684,glutamate,0.7803173661231995,0.1132948473095893,0.0573395974934101,0.7803173661231995,,,
3987,3987,43801,DNxn144,descending neuron,xn,,67527070,acetylcholine,0.9322370290756226,0.9322370290756226,0.0110342511907219,0.0495808199048042,,,
3988,3988,43869,DNxn109,descending neuron,xn,,90359129,acetylcholine,0.9250885248184204,0.9250885248184204,0.0177491977810859,0.0360242798924446,,,
3989,3989,43919,SNta41,sensory neuron,mechanosensory bristle,,65526499,acetylcholine,0.456902801990509,0.456902801990509,0.0874166041612625,0.4242063760757446,,,
3990,3990,43926,SNta42,sensory neuron,mechanosensory bristle,,63458208,acetylcholine,0.592807948589325,0.592807948589325,0.0457496494054794,0.3436451554298401,,,
3991,3991,43962,IN21A087,intrinsic neuron,IR,21A,155593343,glutamate,0.8095476627349854,0.0219502598047256,0.1318059563636779,0.820980966091156,LHS,,
3992,3992,44001,DNg07,descending neuron,xn,,69480745,acetylcholine,0.9742469191551208,0.9742469191551208,0.0049406420439481,0.018728632479906,,,
3993,3993,44091,SNppxx,sensory neuron,chordotonal organ,,143760877,glutamate,0.6804879903793335,0.1874331384897232,0.0814990699291229,0.6920875310897827,,,
3994,3994,44105,SNta41,sensory neuron,mechanosensory bristle,,61000256,acetylcholine,0.5466113686561584,0.5466113686561584,0.0731955021619796,0.3557412028312683,,,
3995,3995,44145,DNxn144,descending neuron,xn,,57917615,acetylcholine,0.9596951007843018,0.9596951007843018,0.0077403355389833,0.0227028485387563,,,
3996,3996,44166,DNxn189,descending neuron,xn,,306494393,glutamate,0.4256344735622406,0.1154359728097915,0.4256344735622406,0.4171538650989532,,,
3997,3997,44199,DNxn144,descending neuron,xn,,58596741,acetylcholine,0.8864319920539856,0.8864319920539856,0.0290730353444814,0.0776483714580535,,,
3998,3998,44201,DNit012,descending neuron,it,,65832241,acetylcholine,0.903770387172699,0.9043837785720824,0.0315895862877368,0.0589135102927684,,,
3999,3999,44225,IN21A083,intrinsic neuron,IR,21A,118769128,glutamate,0.7629916071891785,0.0304232202470302,0.1814658939838409,0.7629916071891785,RHS,,
4000,4000,44288,SNta44,sensory neuron,mechanosensory bristle,,57118077,glutamate,0.5673282146453857,0.3531756401062011,0.05216845870018,0.5673282146453857,,,
4001,4001,44302,DNg18,descending neuron,ut,,90695961,gaba,0.6412188410758972,0.0043176468461751,0.6412188410758972,0.3504422903060913,,,
4002,4002,44321,DNit011,descending neuron,it,,115332678,acetylcholine,0.9475627541542052,0.9475627541542052,0.005881336517632,0.0443025641143322,,,
4003,4003,44358,DNg10,descending neuron,nt,,58337555,gaba,0.8800944685935974,0.0179312657564878,0.8800944685935974,0.0920325517654419,,,
4004,4004,44420,DNht001,descending neuron,ht,,158073275,acetylcholine,0.9238502383232116,0.9238502383232116,0.0229576379060745,0.0480096116662025,,,
4005,4005,44441,SNta31,sensory neuron,mechanosensory bristle,,65224736,glutamate,0.4256190657615661,0.2662553191184997,0.2656996846199035,0.4256190657615661,,,
4006,4006,44465,SNta29,sensory neuron,mechanosensory bristle,,60585240,glutamate,0.477849006652832,0.4373389184474945,0.0471282638609409,0.477849006652832,,,
4007,4007,44628,SNta20,sensory neuron,mechanosensory bristle,,57354356,glutamate,0.51191246509552,0.4032305181026459,0.0564063712954521,0.51191246509552,,,
4008,4008,44692,DNxn128,descending neuron,xn,,94689681,acetylcholine,0.894012987613678,0.894012987613678,0.0392336249351501,0.0604547932744026,,,
4009,4009,44845,IN21A096,intrinsic neuron,II,21A,261327450,glutamate,0.4376117289066314,0.1337545067071914,0.3740897476673126,0.4508097171783447,RHS,,
4010,4010,44921,DNht001,descending neuron,ht,,153650110,acetylcholine,0.8175364136695862,0.8175364136695862,0.0643629804253578,0.0975654423236846,,,
4011,4011,44953,SNta29,sensory neuron,mechanosensory bristle,,54056575,glutamate,0.7887066602706909,0.1100202426314354,0.0606561377644538,0.7887066602706909,,,
4012,4012,44984,IN20A.22A025,intrinsic neuron,IR,20A.22A,464569367,acetylcholine,0.5624775290489197,0.5624775290489197,0.1012165546417236,0.3216968178749084,RHS,,
